# z, uu, uv, uw, vv, vw, ww
9.630000000000000000e+02 1.270439859960852957e-01 -3.053107334082014873e-02 -2.198316573752936726e-03 1.125554400464962163e-01 -4.406199369431790247e-04 8.973702360806970479e-02
9.690000000000000000e+02 1.271455281128594517e-01 -3.006283931381590821e-02 -2.070853918243139614e-03 1.135742597834676626e-01 -2.975229877153696056e-04 8.584631664249683936e-02
9.750000000000000000e+02 1.275621814840933455e-01 -2.936289157830302560e-02 -1.986933362125097025e-03 1.150292637704059678e-01 -1.504232465939232659e-04 8.177870773383606740e-02
9.810000000000000000e+02 1.276422725236105171e-01 -2.857300597547097684e-02 -1.847330293903423843e-03 1.162202648206951544e-01 -2.688922344529570281e-05 7.753746629546894031e-02
9.870000000000000000e+02 1.275117576459787738e-01 -2.760298940664324130e-02 -1.774448520495451077e-03 1.173321725167566498e-01 1.042783977203960255e-04 7.309060098715243481e-02
9.930000000000000000e+02 1.268824878310717275e-01 -2.656833047581839621e-02 -1.616853393147838630e-03 1.182204178708990000e-01 1.788289219140594595e-04 6.847376226973717062e-02
9.990000000000000000e+02 1.256547192384965816e-01 -2.520746924524502539e-02 -1.552089345784779268e-03 1.185488519619275899e-01 2.927222119486150515e-04 6.370537842973635068e-02
1.005000000000000000e+03 1.238585424936694546e-01 -2.362862471118431368e-02 -1.381500018102577512e-03 1.183311541028755354e-01 3.032402230372263597e-04 5.879083857431439963e-02
1.011000000000000000e+03 1.216987793440006266e-01 -2.168318376588173821e-02 -1.343821027881680506e-03 1.172618747893927615e-01 4.012966659596890208e-04 5.373562867374004348e-02
1.017000000000000000e+03 1.191639231265461812e-01 -1.968742485204804868e-02 -1.164262019683416031e-03 1.158881694672424800e-01 3.265487329089949054e-04 4.855255453132025639e-02
1.023000000000000000e+03 1.159269105766027458e-01 -1.728491238675285493e-02 -1.190464041084641784e-03 1.134880684767339692e-01 4.213343145400449854e-04 4.327084089460583177e-02
1.029000000000000000e+03 1.119093150560328404e-01 -1.470806651915676673e-02 -9.887063497388247097e-04 1.109497257308200424e-01 2.790660268417725258e-04 3.792747059399440013e-02
1.035000000000000000e+03 1.069129472417436055e-01 -1.165272640922539009e-02 -1.096385378830415022e-03 1.070943057624309386e-01 3.809817028074747778e-04 3.256317210037566051e-02
1.041000000000000000e+03 1.011626522531679367e-01 -9.204847436341177108e-03 -8.429414602408549133e-04 1.033313753488293574e-01 1.892985685590123325e-04 2.724494157720840082e-02
1.047000000000000000e+03 9.429346508577041153e-02 -6.380182543659628468e-03 -1.008794719638472434e-03 9.623978591724022258e-02 2.700034790409945313e-04 2.212553961385963983e-02
1.053000000000000000e+03 8.683666199781749084e-02 -4.705230143735444036e-03 -6.949028546087132868e-04 9.008086630764645941e-02 7.419250610642229825e-05 1.740602846135954826e-02
1.059000000000000000e+03 7.814734441823978361e-02 -2.753618062090377756e-03 -9.019866889131801036e-04 7.958109608148376812e-02 1.098560158140451416e-04 1.328130282318666470e-02
1.065000000000000000e+03 6.893625028277239331e-02 -1.479016075720652069e-03 -5.447135049996798236e-04 7.128195157360164846e-02 -1.978688980651917688e-05 9.899314564269992914e-03
1.071000000000000000e+03 6.261341138049875132e-02 3.849513765924265896e-04 -6.703023670681711134e-04 6.138786441078986078e-02 2.044887421275851043e-05 7.356996023477411183e-03
1.077000000000000000e+03 5.699030581702246856e-02 -1.296114564935911268e-04 -4.229969453680872257e-04 5.841148899089099872e-02 -8.500092239203386644e-06 5.695297939007641815e-03
1.083000000000000000e+03 4.713124258852303960e-02 -6.185022523657348042e-04 -2.993732447419075889e-04 5.455255638695179904e-02 3.472159748358325082e-06 4.736200930894150264e-03
1.089000000000000000e+03 3.727536843722870780e-02 -3.568971553728006365e-03 -2.780404605822420108e-04 4.821076480722497754e-02 3.481893989679905313e-05 4.400525017546070249e-03
1.095000000000000000e+03 2.945321391122110444e-02 -1.682376596436062181e-03 -1.945270354001149441e-04 3.576120114456442234e-02 1.107954890102318394e-05 4.338671906768516717e-03
1.101000000000000000e+03 2.740572973949688754e-02 -1.681013646907609160e-03 -1.505391977652421605e-04 2.541238791391084093e-02 -1.839894449126782490e-05 4.256607061119572870e-03
1.107000000000000000e+03 2.613845349895528927e-02 -2.517252801135011833e-03 -1.231461938702556813e-04 2.253026894849816109e-02 -5.731912287260246125e-06 4.257599814945526792e-03
1.113000000000000000e+03 2.459302361520571481e-02 -1.903550624301898319e-03 -1.306228554780639007e-04 2.273695152649303150e-02 -2.359657613095901660e-05 4.543104079817343773e-03
1.119000000000000000e+03 2.329422234854309701e-02 -9.050082114161439291e-04 -1.160712130526813935e-04 2.454620353562413440e-02 -3.328510765480050378e-05 5.104547712851409055e-03
1.125000000000000000e+03 2.084969467759952011e-02 7.406118866373973594e-04 -8.814043482212395152e-05 2.677065335848305416e-02 -5.195867942344838266e-05 5.763817072859741750e-03
1.131000000000000000e+03 1.607160488547723989e-02 1.145625492138631655e-03 -6.722253596760597780e-05 2.573119422720739763e-02 -4.878985147089313158e-05 6.323527730309437718e-03
1.137000000000000000e+03 1.268909316780773497e-02 1.185977473354651434e-03 -4.544261842430335384e-05 2.058494334911816631e-02 -4.851211491252013157e-05 6.640855852902465863e-03
1.143000000000000000e+03 9.624027363150152586e-03 9.078070143088725046e-04 -2.161232374270046966e-05 1.332314600239928315e-02 -3.581311413669342758e-05 6.620437718237799814e-03
1.149000000000000000e+03 5.975084603953704186e-03 5.749214365442846010e-04 -8.914424916676902044e-06 7.044121403069454959e-03 -1.466326226945615106e-05 6.222475085164051907e-03
1.155000000000000000e+03 3.566250114642932709e-03 2.934624004706219724e-04 -3.777956864215386385e-06 3.769164251569659396e-03 -9.028558593368268201e-07 5.480321385119511605e-03
1.161000000000000000e+03 2.498519521613589821e-03 4.367740236182796710e-05 -1.281233670609089181e-06 2.575293275364185647e-03 8.045637041716480287e-06 4.548627606695235248e-03
1.167000000000000000e+03 2.061153632825206330e-03 -1.056944420450392394e-04 -2.975830740871649072e-06 2.086543485709386938e-03 8.137211156370432934e-06 3.637610870804226793e-03
1.173000000000000000e+03 1.794468476919385295e-03 -1.263711542788255142e-04 -4.862832101129666060e-06 1.718501493206429139e-03 4.404866519036980772e-06 2.880897140834805074e-03
1.179000000000000000e+03 1.548410982110262754e-03 -1.029800584457692272e-04 -8.073493079800807672e-06 1.420273665350046868e-03 -2.511426023761889046e-06 2.304199092101155959e-03
1.185000000000000000e+03 1.372747057918935606e-03 -7.950808967755009285e-05 -1.074515639477607790e-05 1.225372766999552809e-03 -1.129346147263685396e-05 1.877302875526995051e-03
1.191000000000000000e+03 1.261762737361359294e-03 -6.007457904392054040e-05 -1.337198387781026738e-05 1.112092930425707905e-03 -1.973164572819064591e-05 1.561843189775550568e-03
1.197000000000000000e+03 1.163700134275668209e-03 -5.118250203527979514e-05 -1.523697834786566713e-05 1.012546397124151724e-03 -2.663170656123771629e-05 1.327366994790025708e-03
1.203000000000000000e+03 1.065536022348953374e-03 -5.358896531127781387e-05 -1.659817514503114763e-05 8.882911316772839141e-04 -2.851125810490080995e-05 1.151475192331711432e-03
1.209000000000000000e+03 9.655948501856278024e-04 -5.980916445215721705e-05 -1.657592532849486074e-05 7.678473803388240161e-04 -2.587020718113647880e-05 1.017668883898227832e-03
1.215000000000000000e+03 8.824561575042519325e-04 -6.217819164304175434e-05 -1.560223629233379390e-05 6.754858669229884486e-04 -2.240959171153506375e-05 9.146014095006510742e-04
1.221000000000000000e+03 8.019122127410938409e-04 -5.646873683685108480e-05 -1.577781264533150834e-05 6.175974067681609322e-04 -2.081630060683439939e-05 8.345120364432464600e-04
1.227000000000000000e+03 7.435212688065949557e-04 -4.685910715216587668e-05 -1.572848783984295690e-05 5.801761865974980423e-04 -1.970976067489467942e-05 7.717284506326437844e-04
1.233000000000000000e+03 7.011801891032194440e-04 -3.637233094093787880e-05 -1.598592078251078195e-05 5.520978947381162622e-04 -1.913643456228489030e-05 7.225403050358545709e-04
1.239000000000000000e+03 6.652612646282642875e-04 -2.941654672933796097e-05 -1.674012939462161349e-05 5.230937200975100234e-04 -1.903303795646873339e-05 6.845767466957837629e-04
1.245000000000000000e+03 6.280619998589837645e-04 -2.569394671331062319e-05 -1.765054658211222130e-05 4.911321822595846216e-04 -1.922506244340702240e-05 6.558020301446395315e-04
1.251000000000000000e+03 5.912491751949155040e-04 -2.286208141846283846e-05 -1.856652042982653763e-05 4.560915788946363772e-04 -1.913052741952073435e-05 6.336924498805425856e-04
1.257000000000000000e+03 5.565132567921818275e-04 -1.946155878381717613e-05 -1.923704022045491556e-05 4.207952830470036536e-04 -1.929516217643909124e-05 6.157548693447618005e-04
1.263000000000000000e+03 5.328295074985096511e-04 -1.684230821913609188e-05 -1.955327826387714081e-05 3.971412597955409807e-04 -1.971382452013774200e-05 6.012480519665657896e-04
1.269000000000000000e+03 5.159382622304970476e-04 -1.408937271748842394e-05 -2.016070892664232153e-05 3.813727466785026585e-04 -2.005035670831314512e-05 5.906919049909390264e-04
1.275000000000000000e+03 4.962728498581126706e-04 -1.137293194899856063e-05 -2.083694335833434876e-05 3.611853031942145590e-04 -2.020295135943991397e-05 5.837601954221492825e-04
1.281000000000000000e+03 4.762354158154742125e-04 -9.422240959295367379e-06 -2.152273795142093293e-05 3.422865741166412402e-04 -2.059057044317759601e-05 5.794457600660673146e-04
1.287000000000000000e+03 4.567976943999975696e-04 -8.108004875418844371e-06 -2.227299201334708760e-05 3.274880307811002360e-04 -2.102869521829476001e-05 5.770604159991413922e-04
1.293000000000000000e+03 4.381381847844502452e-04 -6.905302297566949593e-06 -2.286050203232563470e-05 3.146792883754561646e-04 -2.138052701810173466e-05 5.762729976025525013e-04
1.299000000000000000e+03 4.191399602266479910e-04 -6.010010890439775655e-06 -2.341532287901182857e-05 3.031764026091270797e-04 -2.160962434067046760e-05 5.768334481471806179e-04
1.305000000000000000e+03 4.003556554201393564e-04 -5.221120016823521484e-06 -2.390975537612459695e-05 2.928904551471537133e-04 -2.168559747430305430e-05 5.784119001123528463e-04
1.311000000000000000e+03 3.830993018596841391e-04 -4.703351083403389539e-06 -2.425021315010566226e-05 2.843913514434441656e-04 -2.158032821382209083e-05 5.806350537594076513e-04
1.317000000000000000e+03 3.676644517869727641e-04 -4.084210822382552563e-06 -2.446873037598948250e-05 2.782941052610061854e-04 -2.135978927283929877e-05 5.832114814860129897e-04
1.323000000000000000e+03 3.548659062116156200e-04 -3.140228170263123514e-06 -2.444294100918983470e-05 2.747392277817044411e-04 -2.099736029819063800e-05 5.861283662882148162e-04
1.329000000000000000e+03 3.424544240267668352e-04 -2.624697610032216107e-06 -2.427060548158306027e-05 2.709865230872343590e-04 -2.054604755158780921e-05 5.896567281010151691e-04
1.335000000000000000e+03 3.292502647885497090e-04 -2.519351149651262566e-06 -2.392248895620219633e-05 2.675516278438562641e-04 -1.984130240553183105e-05 5.939853476640246299e-04
1.341000000000000000e+03 3.152783016187881045e-04 -2.028262410711154396e-06 -2.325913062375783828e-05 2.629821112131920137e-04 -1.912138937624561754e-05 5.987519047949080644e-04
1.347000000000000000e+03 3.007736757865248317e-04 3.480255056510196104e-08 -2.276482536248656836e-05 2.570999157567304284e-04 -1.850046549153503642e-05 6.028530563982567071e-04
1.353000000000000000e+03 2.885480379074165341e-04 -5.630932653654742624e-07 -2.198508765384365985e-05 2.567413230109762568e-04 -1.769526662873689354e-05 6.056328616631156871e-04
1.359000000000000000e+03 2.807193842584662126e-04 -2.279919555016484820e-06 -2.092136268370636912e-05 2.580851815685758412e-04 -1.684938467660744956e-05 6.078717422973006204e-04
1.365000000000000000e+03 2.726338345274720190e-04 -1.993745463394347123e-06 -2.007852040837023263e-05 2.577626328958373850e-04 -1.610654824134952629e-05 6.104635936578754621e-04
1.371000000000000000e+03 2.634684258040382882e-04 -2.321054360398446133e-06 -1.921252469097937661e-05 2.597081267943412357e-04 -1.523348929734972250e-05 6.134222532020923999e-04
1.377000000000000000e+03 2.545866487247775692e-04 -2.875723220997529320e-06 -1.825435536500332869e-05 2.624869804629302800e-04 -1.432533380548115495e-05 6.164969321189830336e-04
1.383000000000000000e+03 2.458396751307113481e-04 -2.772741471742656810e-06 -1.731154967000980287e-05 2.655792684282844824e-04 -1.342412039557579131e-05 6.194941775899240506e-04
1.389000000000000000e+03 2.371829572233516426e-04 -2.438389416995599096e-06 -1.634606638828759703e-05 2.697443479166509311e-04 -1.247091816140457303e-05 6.222305984442864056e-04
1.395000000000000000e+03 2.295657570201814469e-04 -2.108776941665989960e-06 -1.537394277944369593e-05 2.749405257297796905e-04 -1.150635992932682118e-05 6.245408266452610662e-04
1.401000000000000000e+03 2.233148812482256887e-04 -1.640229428861313083e-06 -1.435624140218232630e-05 2.809882123749267002e-04 -1.054327592701160006e-05 6.263119903839027645e-04
1.407000000000000000e+03 2.184040420773274399e-04 -1.216703178464701144e-06 -1.331575747378915249e-05 2.878521295368841027e-04 -9.617856902974546561e-06 6.275589156423343716e-04
1.413000000000000000e+03 2.147664033811379236e-04 -7.813840167109797451e-07 -1.222252484462057127e-05 2.952994649992762865e-04 -8.665021583462389451e-06 6.284707785182923724e-04
1.419000000000000000e+03 2.114461147892011017e-04 -3.183012592552101790e-07 -1.106325581164050379e-05 3.020170998933739193e-04 -7.799098377988599197e-06 6.293896916243692675e-04
1.425000000000000000e+03 2.089029335100970903e-04 1.554334524272338214e-07 -9.904696358817224939e-06 3.083703082647886178e-04 -6.882859109333954170e-06 6.306322890553865083e-04
1.431000000000000000e+03 2.048174296010145260e-04 8.144644842560228174e-07 -8.589517671360210851e-06 3.136615137557885262e-04 -6.117729614948840331e-06 6.322398605829624655e-04
1.437000000000000000e+03 2.014692034251065311e-04 7.942232760836517028e-07 -7.209749475582213798e-06 3.187893991460280648e-04 -5.711954518309300098e-06 6.337959416393532282e-04
1.443000000000000000e+03 2.001501319341182660e-04 6.326497515044811111e-07 -5.552803570904059062e-06 3.272960087086229392e-04 -4.678059043063009006e-06 6.344673128789547279e-04
1.449000000000000000e+03 1.984675326769027995e-04 7.080225277727611987e-07 -3.933046730276956242e-06 3.353705869885884147e-04 -3.455729043633654559e-06 6.338469590001838188e-04
1.455000000000000000e+03 1.988193695233846374e-04 1.364789809968663943e-06 -2.390695930338867911e-06 3.400385569519961590e-04 -2.927655672146064130e-06 6.326394007956964889e-04
1.461000000000000000e+03 2.002654906159776751e-04 2.163264298501479911e-06 -7.746213541141859957e-07 3.460858774759721364e-04 -2.559966142476305950e-06 6.316735628535365870e-04
1.467000000000000000e+03 2.015559620379536851e-04 2.625407713652112684e-06 8.145202616323836920e-07 3.523258341043598125e-04 -1.974374235848320782e-06 6.310460585587023908e-04
1.473000000000000000e+03 2.039135426021642739e-04 2.819223449542113665e-06 2.483356537781615331e-06 3.569778105923022320e-04 -1.552226296126968790e-06 6.305064860273425827e-04
1.479000000000000000e+03 2.069134687309764800e-04 3.038874468338252822e-06 4.244401869662230130e-06 3.617280248302968525e-04 -1.227551749974274762e-06 6.298520845536814119e-04
1.485000000000000000e+03 2.107843982830694140e-04 3.465573900570877854e-06 6.026676022191537747e-06 3.666773984382801308e-04 -8.727615915336968672e-07 6.289853599650572016e-04
1.491000000000000000e+03 2.155338060774726042e-04 3.951918298467714977e-06 7.794739460155580135e-06 3.711855548115693582e-04 -6.080579970622033932e-07 6.278862742367531235e-04
1.497000000000000000e+03 2.210647305997862457e-04 4.633251400730035737e-06 9.546717567041166112e-06 3.753666303121065695e-04 -4.131906234713915098e-07 6.265873850526675493e-04
1.503000000000000000e+03 2.270340886278545214e-04 5.306848410402688582e-06 1.124592707031765379e-05 3.789811965851022234e-04 -3.378259155030683850e-07 6.251947363011309917e-04
1.509000000000000000e+03 2.331648829532514261e-04 6.151818733376420802e-06 1.289863602520648310e-05 3.817045886734147728e-04 -3.297164958793800319e-07 6.238800577053923817e-04
1.515000000000000000e+03 2.389581032112786873e-04 7.096821395714848554e-06 1.446688511450332257e-05 3.834394781140008771e-04 -4.451988052331160095e-07 6.228846582589587155e-04
1.521000000000000000e+03 2.445933598117114934e-04 7.590091714889798565e-06 1.586710259839598154e-05 3.836884654073379158e-04 -5.863932991874624215e-07 6.224394401130767555e-04
1.527000000000000000e+03 2.500561732967739774e-04 8.119786451799908099e-06 1.710073748945489688e-05 3.827473109068170150e-04 -8.439051412583014206e-07 6.225886937921094660e-04
1.533000000000000000e+03 2.551564835426303420e-04 8.048129752797610696e-06 1.859961826115270208e-05 3.799525354288219091e-04 -1.453746223065770217e-06 6.228496447392841773e-04
1.539000000000000000e+03 2.624103830509222834e-04 8.764834319125106772e-06 2.011122078966303596e-05 3.762236626460961630e-04 -1.762425759978578442e-06 6.222083051311960971e-04
1.545000000000000000e+03 2.705192469650430235e-04 9.566788835536692656e-06 2.105960399362915862e-05 3.727375552191070107e-04 -1.993387714409832607e-06 6.204232056746586659e-04
1.551000000000000000e+03 2.768732206178225303e-04 9.944607214489859225e-06 2.199567199550754416e-05 3.690213671406312405e-04 -2.481392371685019723e-06 6.183863099991791703e-04
1.557000000000000000e+03 2.829021669354165225e-04 1.072632172359830366e-05 2.297561296947275261e-05 3.657573486903449101e-04 -2.996804171918462637e-06 6.166840952387624532e-04
1.563000000000000000e+03 2.881828397463729154e-04 1.090824481274199953e-05 2.381009795716706052e-05 3.605419756197431719e-04 -3.460684658535077276e-06 6.152660993785264050e-04
1.569000000000000000e+03 2.935952340697827725e-04 1.088180806344669285e-05 2.450353964636147738e-05 3.539190251511497285e-04 -3.934502648445300947e-06 6.139615692190285735e-04
1.575000000000000000e+03 2.989238061813076215e-04 1.112917696296707972e-05 2.511735174590240438e-05 3.477907680784858525e-04 -4.404920952013117727e-06 6.126531389031491864e-04
1.581000000000000000e+03 3.037066455249057143e-04 1.120663100509256049e-05 2.568762421892025629e-05 3.412073529930520531e-04 -4.881672223017108293e-06 6.113240781349517459e-04
1.587000000000000000e+03 3.079692621814360720e-04 1.106172603368240468e-05 2.617184781018880394e-05 3.341389478716543676e-04 -5.342609568845859253e-06 6.100129409717728853e-04
1.593000000000000000e+03 3.114005234683579954e-04 1.070873284762245052e-05 2.657080864481733450e-05 3.265713862807182420e-04 -5.799917036633186469e-06 6.087759995708609626e-04
1.599000000000000000e+03 3.139262612164269773e-04 1.017863656580967860e-05 2.690570388725924711e-05 3.186152365232658825e-04 -6.234933210438000092e-06 6.076889406616161997e-04
1.605000000000000000e+03 3.154866713101055621e-04 9.548456585167226001e-06 2.713587057812569237e-05 3.102453754354436472e-04 -6.672798922049966463e-06 6.068521881038124299e-04
1.611000000000000000e+03 3.159894131469361770e-04 8.676416184144899280e-06 2.729766624240952488e-05 3.014759799706806629e-04 -7.093145924003195904e-06 6.064098769807175658e-04
1.617000000000000000e+03 3.152714863420894823e-04 7.412715326038807760e-06 2.736419033349788858e-05 2.923435497984102249e-04 -7.447618897155182263e-06 6.065010551071183713e-04
1.623000000000000000e+03 3.142313705263632745e-04 6.556263335960752097e-06 2.727284226297745759e-05 2.822767409229010277e-04 -7.703264204847965282e-06 6.070748051803522786e-04
1.629000000000000000e+03 3.109004743882704414e-04 5.409463420210693006e-06 2.717514740276780728e-05 2.708969911418128993e-04 -8.165248123451379996e-06 6.076781306027173937e-04
1.635000000000000000e+03 3.071941892413346795e-04 3.390473048709991530e-06 2.683952184915060099e-05 2.569785522190286341e-04 -8.578918726745604661e-06 6.075185072800614152e-04
1.641000000000000000e+03 3.060475053734065267e-04 1.737517179959241778e-06 2.634855987589290301e-05 2.445586565525066148e-04 -8.499261410355499384e-06 6.063345912019411747e-04
1.647000000000000000e+03 3.027977374757408430e-04 -5.773090385396022236e-08 2.608740466003281052e-05 2.346185262564422279e-04 -8.515154063509842823e-06 6.048204452024447337e-04
1.653000000000000000e+03 2.974009399628841852e-04 -2.131025494376126202e-06 2.571175154602861471e-05 2.237829964761918781e-04 -8.658435359182973536e-06 6.035453705461115174e-04
1.659000000000000000e+03 2.923852551045275495e-04 -3.544570499343358085e-06 2.503552664228465572e-05 2.126786368031858383e-04 -8.618655916081920711e-06 6.024180841242899632e-04
1.665000000000000000e+03 2.868462758895029725e-04 -4.663045887858379997e-06 2.430517285500694157e-05 2.021712485646972397e-04 -8.436522090938014358e-06 6.012147173070762386e-04
1.671000000000000000e+03 2.803254391904831319e-04 -6.060770599200158362e-06 2.353133867835935651e-05 1.915512689353640054e-04 -8.150990889588453120e-06 5.998107951530623093e-04
1.677000000000000000e+03 2.734185548139894998e-04 -7.422859505141685393e-06 2.267690018875937429e-05 1.812981601414728750e-04 -7.786129900134399056e-06 5.981075589504082678e-04
1.683000000000000000e+03 2.661247457375245907e-04 -8.613842288797941981e-06 2.173010017004566280e-05 1.716125524377205380e-04 -7.338982099544717492e-06 5.960260488272528306e-04
1.689000000000000000e+03 2.586976085214520932e-04 -9.595878279541513649e-06 2.071527572571889596e-05 1.625698406050574260e-04 -6.795247890095412802e-06 5.935065698806162677e-04
1.695000000000000000e+03 2.511314073101894064e-04 -1.048011243619289190e-05 1.964260965026766310e-05 1.542836674388008557e-04 -6.199189571026918122e-06 5.904957938821275886e-04
1.701000000000000000e+03 2.435630928475739478e-04 -1.113960900398012192e-05 1.851521443833128671e-05 1.469339991877104872e-04 -5.547865059582363372e-06 5.869596373521809764e-04
1.707000000000000000e+03 2.366667958853128006e-04 -1.175124976265949151e-05 1.736833635449514302e-05 1.404467489396666214e-04 -4.883328033685097875e-06 5.829174411237315803e-04
1.713000000000000000e+03 2.306310588954260741e-04 -1.221990809260887334e-05 1.629063436690870867e-05 1.349381351878292212e-04 -4.176769267797326493e-06 5.783929400888023235e-04
1.719000000000000000e+03 2.265596430673669996e-04 -1.199972391126004979e-05 1.520873415665760715e-05 1.302776712346400952e-04 -3.370143851513698028e-06 5.733042130031783127e-04
1.725000000000000000e+03 2.214252396611775969e-04 -1.218892157903662901e-05 1.375272518303920157e-05 1.265645542977787545e-04 -2.539508443601625715e-06 5.671422207086108643e-04
1.731000000000000000e+03 2.173683504843218321e-04 -1.283103871240027758e-05 1.219945255113040769e-05 1.259138557894896057e-04 -1.595451218783731932e-06 5.590262455173725022e-04
1.737000000000000000e+03 2.176707507368780400e-04 -1.307160978618324208e-05 1.101923174988996499e-05 1.269295061313477336e-04 -6.429357056076604266e-07 5.488794840043026207e-04
1.743000000000000000e+03 2.185294281013765540e-04 -1.277481737257975761e-05 9.996957037894568506e-06 1.281570194047318629e-04 1.178895892098883555e-07 5.375434540395565217e-04
1.749000000000000000e+03 2.201384168296872338e-04 -1.230723356535479011e-05 8.973019212041432745e-06 1.314025013974825606e-04 8.032283871310187903e-07 5.255813275162770195e-04
1.755000000000000000e+03 2.229105679591630092e-04 -1.191068657600952378e-05 8.018303822046839705e-06 1.364839118895286643e-04 1.543728532601205022e-06 5.130355655044026471e-04
1.761000000000000000e+03 2.269105144408592228e-04 -1.164545289925448603e-05 7.138215115098789021e-06 1.434464508661399771e-04 2.263247687550934443e-06 4.998382636496202097e-04
1.767000000000000000e+03 2.320994259652256724e-04 -1.133995165355070918e-05 6.335059057400263458e-06 1.519957779772161883e-04 2.941379515568453372e-06 4.860068282370834988e-04
1.773000000000000000e+03 2.382772977060379450e-04 -1.087431698684655417e-05 5.630441537922285606e-06 1.622536724525655344e-04 3.561471084019629402e-06 4.716063764316765308e-04
1.779000000000000000e+03 2.452548958039423434e-04 -1.033093770805409453e-05 5.023264952920381514e-06 1.740777620851306990e-04 4.121535908280797853e-06 4.567067056166072185e-04
1.785000000000000000e+03 2.528767434795389703e-04 -9.738210341734261866e-06 4.513072260999139522e-06 1.873539564425687740e-04 4.608013027205694860e-06 4.413719442391207844e-04
1.791000000000000000e+03 2.611084009777575837e-04 -9.107695981583411506e-06 4.087066639135911532e-06 2.018864116081504748e-04 5.011961113522306253e-06 4.256417648016741257e-04
1.797000000000000000e+03 2.696521907199630422e-04 -8.438310046121378526e-06 3.714670857210062306e-06 2.173996298612575890e-04 5.310054274184228956e-06 4.095412602563795724e-04
1.803000000000000000e+03 2.785209181473273011e-04 -7.728886972135908540e-06 3.420282678326847725e-06 2.330635876495746597e-04 5.499663142579331112e-06 3.931269986622529266e-04
1.809000000000000000e+03 2.869363362816543294e-04 -6.762106210558174697e-06 3.236140766859365421e-06 2.487245699844554936e-04 5.603511116599962641e-06 3.764550517884028167e-04
1.815000000000000000e+03 2.960349478319902273e-04 -5.859366407583019527e-06 3.061026831417331889e-06 2.648733032805856459e-04 5.622252335719166483e-06 3.594409672881908845e-04
1.821000000000000000e+03 3.114152288175809301e-04 -5.815880956955226619e-06 2.752770394146938722e-06 2.872892257844646179e-04 5.490553142901138086e-06 3.414057089449405421e-04
1.827000000000000000e+03 3.313485697001831596e-04 -5.206688420544819617e-06 2.431062314299101934e-06 3.174067920953464023e-04 5.318970300031278880e-06 3.211749597479310564e-04
1.833000000000000000e+03 3.487342102592028560e-04 -3.597528950553544558e-06 2.226442121896492671e-06 3.428193667793841119e-04 5.129875492973293624e-06 2.986574846316677741e-04
1.839000000000000000e+03 3.649279363974143858e-04 -2.500983016009827356e-06 2.050751847532680220e-06 3.628415994085658369e-04 4.795177564438800111e-06 2.749031259031576441e-04
1.845000000000000000e+03 3.828179417688349858e-04 -1.789043914436655008e-06 1.829626766954394506e-06 3.841937273386409886e-04 4.412354084197179297e-06 2.504248818228342220e-04
1.851000000000000000e+03 4.029564962605956552e-04 -1.104810211020972829e-06 1.568066948513838804e-06 4.070743486733606367e-04 4.018105287607644418e-06 2.251416530785652580e-04
1.857000000000000000e+03 4.258943209640594875e-04 -3.849486464302532190e-07 1.299137730615916880e-06 4.314177221609942730e-04 3.584483505266401956e-06 1.990639236537397030e-04
1.863000000000000000e+03 4.503291377595702080e-04 3.856468353947353223e-07 1.037082041017331100e-06 4.560571531155733897e-04 3.142055988041830263e-06 1.724233691735810542e-04
1.869000000000000000e+03 4.757566606715887022e-04 1.099116589907080727e-06 7.909531382077719671e-07 4.804943934534892827e-04 2.700719324050872841e-06 1.456393383838498637e-04
1.875000000000000000e+03 5.014834560630659433e-04 1.758840007052767364e-06 5.679695112688158015e-07 5.042041616516949182e-04 2.274349253266013474e-06 1.192521362427825479e-04
1.881000000000000000e+03 5.268642334430531258e-04 2.359575928970528825e-06 3.752971112504404658e-07 5.267608927368190716e-04 1.870438255688253956e-06 9.388951216920539780e-05
1.887000000000000000e+03 5.512548792287634081e-04 2.899700554732213876e-06 2.191146018179266937e-07 5.477796179838000665e-04 1.495915877015308893e-06 7.023069760905524951e-05
1.893000000000000000e+03 5.741859069706564071e-04 3.380286055655454826e-06 1.023361564459695509e-07 5.670319640500160992e-04 1.153775430043451405e-06 4.896841436114000710e-05
1.899000000000000000e+03 5.955689212377088260e-04 3.811490124668418705e-06 2.442559371795477344e-08 5.845954335251743461e-04 8.444385491021333142e-07 3.077218027668934499e-05
1.905000000000000000e+03 6.158833014252173719e-04 4.208459616339733549e-06 -1.870442495475742232e-08 6.009634961603107931e-04 5.661363188905510616e-07 1.626543369547368294e-05
1.911000000000000000e+03 6.357241437830419509e-04 4.597299891055033995e-06 -3.162397393050132797e-08 6.167128842048715930e-04 3.182064561495061828e-07 6.035956042806691198e-06
1.917000000000000000e+03 6.504643850590032493e-04 4.905060481544305021e-06 -1.548395108126029354e-08 6.282958101561176081e-04 1.011183903082377424e-07 6.833325504160555996e-07
