# z, T
0.000000000000000000e+00 2.895757149777160748e+02
7.500000000000000000e+00 2.894524569951240665e+02
1.500000000000000000e+01 2.893877613920925000e+02
2.250000000000000000e+01 2.893557684177032456e+02
3.000000000000000000e+01 2.893377130445178977e+02
3.750000000000000000e+01 2.893262818980390989e+02
4.500000000000000000e+01 2.893182686913623911e+02
5.250000000000000000e+01 2.893122935471232040e+02
6.000000000000000000e+01 2.893076564598441109e+02
6.750000000000000000e+01 2.893039686103140298e+02
7.500000000000000000e+01 2.893009377092341197e+02
8.250000000000000000e+01 2.892983949615588699e+02
9.000000000000000000e+01 2.892962443229786800e+02
9.750000000000000000e+01 2.892943766449027976e+02
1.050000000000000000e+02 2.892927569568005310e+02
1.125000000000000000e+02 2.892913611181635360e+02
1.200000000000000000e+02 2.892901321180209493e+02
1.275000000000000000e+02 2.892890249462483894e+02
1.350000000000000000e+02 2.892880234391754470e+02
1.425000000000000000e+02 2.892871213426979011e+02
1.500000000000000000e+02 2.892863461664358056e+02
1.575000000000000000e+02 2.892856749532446088e+02
1.650000000000000000e+02 2.892850823038243675e+02
1.725000000000000000e+02 2.892845392362213488e+02
1.800000000000000000e+02 2.892840406839491152e+02
1.875000000000000000e+02 2.892835829286443072e+02
1.950000000000000000e+02 2.892831744973730110e+02
2.025000000000000000e+02 2.892828103167209406e+02
2.100000000000000000e+02 2.892824798276023444e+02
2.175000000000000000e+02 2.892821864390770656e+02
2.250000000000000000e+02 2.892819167154536899e+02
2.325000000000000000e+02 2.892816745992187180e+02
2.400000000000000000e+02 2.892814498086282242e+02
2.475000000000000000e+02 2.892812435133870395e+02
2.550000000000000000e+02 2.892810593575051143e+02
2.625000000000000000e+02 2.892808903430643568e+02
2.700000000000000000e+02 2.892807315790591360e+02
2.775000000000000000e+02 2.892805933217052825e+02
2.850000000000000000e+02 2.892804817953112320e+02
2.925000000000000000e+02 2.892803810694216509e+02
3.000000000000000000e+02 2.892802950992006004e+02
3.075000000000000000e+02 2.892802175593347442e+02
3.150000000000000000e+02 2.892801435595060866e+02
3.225000000000000000e+02 2.892800724844367437e+02
3.300000000000000000e+02 2.892799998343792822e+02
3.375000000000000000e+02 2.892799231577542400e+02
3.450000000000000000e+02 2.892798528491130128e+02
3.525000000000000000e+02 2.892798047486866722e+02
3.600000000000000000e+02 2.892797841667678540e+02
3.675000000000000000e+02 2.892797831772510904e+02
3.750000000000000000e+02 2.892797935730482664e+02
3.825000000000000000e+02 2.892798161597177682e+02
3.900000000000000000e+02 2.892798519819320404e+02
3.975000000000000000e+02 2.892798999134267888e+02
4.050000000000000000e+02 2.892799632334076136e+02
4.125000000000000000e+02 2.892800423422880272e+02
4.200000000000000000e+02 2.892801346014080650e+02
4.275000000000000000e+02 2.892802378095368567e+02
4.350000000000000000e+02 2.892803473251056516e+02
