# z, u, v, w, u_mag
1.200000000000000000e+03 5.527381929913588010e+00 3.730429932231860590e+00 1.100949650724229295e-04 6.668437484939598647e+00
1.207500000000000000e+03 5.534283816364045094e+00 3.726904798561921250e+00 6.845237536312571503e-05 6.672189801129655429e+00
1.215000000000000000e+03 5.534250041784963159e+00 3.723484142863635604e+00 1.050004083155702022e-04 6.670251696763690674e+00
1.222500000000000000e+03 5.529158750547709111e+00 3.720490331004170148e+00 4.670141161917069970e-05 6.664356292548804461e+00
1.230000000000000000e+03 5.521152091755382685e+00 3.718161944841434252e+00 9.099393961314937267e-05 6.656414100447911153e+00
1.237500000000000000e+03 5.512274450680323845e+00 3.716683454522615726e+00 1.649551146728334529e-05 6.648225742332861898e+00
1.245000000000000000e+03 5.504145187751396939e+00 3.716044923020495272e+00 7.470628838039321360e-05 6.641129732457745405e+00
1.252500000000000000e+03 5.497832715137974446e+00 3.716043307905851467e+00 -1.524190095416109253e-05 6.635898012334545903e+00
1.260000000000000000e+03 5.493722134552677439e+00 3.716386843781328775e+00 6.411216714846330910e-05 6.632685283383747077e+00
1.267500000000000000e+03 5.491645765989741967e+00 3.716819527722057703e+00 -4.158078645661159766e-05 6.631208081676976285e+00
1.275000000000000000e+03 5.491041458633207917e+00 3.717178839479038377e+00 6.365889167613702658e-05 6.630909049983410242e+00
1.282500000000000000e+03 5.491294651069892119e+00 3.717413276118498366e+00 -6.167153366325873857e-05 6.631250139614268235e+00
1.290000000000000000e+03 5.491847022123017119e+00 3.717550505698711039e+00 7.170591181328557994e-05 6.631784486996235906e+00
1.297500000000000000e+03 5.492381030627302430e+00 3.717641570517514094e+00 -7.876155720447170427e-05 6.632277756445212447e+00
1.305000000000000000e+03 5.492706757264248729e+00 3.717731771549492858e+00 8.515677374076858173e-05 6.632598062127430083e+00
1.312500000000000000e+03 5.492837747250328917e+00 3.717833235237874234e+00 -9.543421355508955456e-05 6.632763412919615575e+00
1.320000000000000000e+03 5.492790082415223374e+00 3.717944696346030309e+00 1.023046190036943867e-04 6.632786417866389783e+00
