#z, uu, uv, uw, vv, vw, ww, tke
6.0 0.14516827687757092 -0.024941586821342846 -0.004603704612875014 0.2243043847999259 -0.0034872372937177092 0.00325481369265445 0.18636373768507564
18.0 0.19175911085491001 0.008789752206628773 -0.02371362980822701 0.26201297530295703 -0.01709216846191966 0.02213012027632037 0.2379511032170937
30.0 0.1931589312850548 0.010196751933140964 -0.02885585936569546 0.2673641503881624 -0.01946114950503253 0.04563345031734704 0.2530782659952821
42.0 0.1748525764655612 0.007041196574483635 -0.030789305134409493 0.2556479206760094 -0.019568742627173025 0.06888323534261878 0.24969186624209466
54.0 0.15722245147349226 0.0015919174120809898 -0.031023381983205825 0.24071172243064756 -0.01860706587072736 0.09031270226205984 0.24412343808309983
66.0 0.14317302351923006 -0.0034517207846763297 -0.03117072380990013 0.22684113406168255 -0.017659896824041097 0.10979968891602268 0.23990692324846763
78.0 0.13296479489357024 -0.006511501592262076 -0.03109393707415168 0.215686677966583 -0.016663593114813757 0.12738881785085499 0.23802014535550411
90.0 0.12529960053254632 -0.008485819119314847 -0.031051988287009724 0.20722616078570014 -0.0156702586580905 0.1433591852206919 0.23794247326946918
102.0 0.11942215152114075 -0.009772695208334578 -0.030988247316743583 0.20073439257645329 -0.014728554077749131 0.1578051454415198 0.23898084476955692
114.0 0.11510154469035334 -0.011071472821794269 -0.030948407994487656 0.1950890267334068 -0.01382280135186507 0.17068865405581146 0.2404396127397858
126.0 0.11233417193724574 -0.012519245774180295 -0.03090795209502104 0.18979516273723376 -0.012914511675769529 0.1819363157387842 0.24203282520663183
138.0 0.11103824679365606 -0.014345878730868927 -0.030919424873834412 0.1846221477625802 -0.011973606562184404 0.19141334308769975 0.243536868821968
150.0 0.11156168143284108 -0.016314157438758446 -0.03095981185085905 0.18005018661359384 -0.010964240483946602 0.19891653223290165 0.24526420013966826
162.0 0.11339702477849214 -0.01776776828457934 -0.031021483866474 0.17584471589095604 -0.009901649907561885 0.20450505734878172 0.24687339900911495
174.0 0.1156947934837093 -0.018583067066446718 -0.031070936497888526 0.1715887123499965 -0.008766504672743564 0.20858940806533088 0.24793645694951835
186.0 0.11777086886912365 -0.01896870542525541 -0.031102039245636412 0.16728049728343336 -0.00761448659621408 0.21171877561418698 0.24838507088337197
198.0 0.1193605230300331 -0.019548001598284626 -0.031126051667660443 0.16317768202915398 -0.006448563410309096 0.2143308568165999 0.2484345309378935
210.0 0.12031620825432605 -0.020233648448100598 -0.031122978949511132 0.1597072320885582 -0.0052504494632948685 0.2165858400017494 0.24830464017231682
222.0 0.120965853177777 -0.020566306883211632 -0.031082170890051775 0.1566959130472078 -0.0040380585790517325 0.21853397403209174 0.2480978701285383
234.0 0.1211025715456823 -0.02015479219936091 -0.03101847353602925 0.15387462342925834 -0.0028207103758579005 0.220333216307441 0.2476552056411908
246.0 0.12083344449837599 -0.01933664786836018 -0.03094216451329475 0.15113777656437627 -0.001608512720090209 0.22222947475586732 0.2471003479093098
258.0 0.12015909018788955 -0.01818788561572323 -0.03082862139644608 0.1486189929611415 -0.00045918241354682237 0.2244112025667257 0.24659464285787838
270.0 0.11950876186756745 -0.016924992032242573 -0.030729776332762856 0.1463944262146416 0.000658269281704309 0.2269378292517213 0.24642050866696516
282.0 0.11873769299519744 -0.015748262454780074 -0.030612849832915137 0.1441072904316261 0.0016755334404811085 0.2297732718028641 0.24630912761484383
294.0 0.11785584534741425 -0.014407193323335182 -0.03048684533847206 0.14110009097833626 0.002628652410547113 0.2328480202516833 0.2459019782887169
306.0 0.11702556589240555 -0.012894344668429085 -0.0303464381981474 0.13772286663266514 0.0034930803723031635 0.2361235286003585 0.2454359805627146
318.0 0.11589512845321524 -0.01126259278808067 -0.0301988217483411 0.1342118157922246 0.004315514273279446 0.23956252238614065 0.24483473331579025
330.0 0.11445606917447496 -0.009574232595175487 -0.030017636240675945 0.13100341641443633 0.005048136289251816 0.2430236726727614 0.24424157913083633
342.0 0.11273789919515087 -0.007918288135093479 -0.029827124046296637 0.12828060691856086 0.005720672223356724 0.2462935705213787 0.24365603831754523
354.0 0.11070993475616668 -0.00644311597102253 -0.029565993929423506 0.12606573440629953 0.006299224985199296 0.2492277037563325 0.24300168645939935
366.0 0.10880521457996783 -0.005103052967724682 -0.02927933751582354 0.12379859774264275 0.006855542421091238 0.2518920296190488 0.24224792097082967
378.0 0.10758716966671296 -0.003859352821867209 -0.02893405201421408 0.12163000666720987 0.007306343134264359 0.2542886548483207 0.24175291559112178
390.0 0.1065659066214852 -0.0028211727851911532 -0.02858012693675564 0.11896011213332565 0.007738173803975136 0.2566639938735482 0.24109500631417952
