# z, uu, uv, uw, vv, vw, ww, tke
1.650000000000000000e+02 1.412830230641096696e-01 -1.276255758159316675e-02 -2.985277312289642826e-02 1.615295236904461529e-01 -3.291798522987048753e-02 2.193271087186624280e-01 2.610698277366091391e-01
1.725000000000000000e+02 1.398105866880965664e-01 -1.202248373152322268e-02 -2.972041894738142523e-02 1.610437941465253653e-01 -3.313681119173737116e-02 2.241295121256459966e-01 2.624919464801339641e-01
1.800000000000000000e+02 1.384160183112915221e-01 -1.149144203266790412e-02 -2.961088770467578540e-02 1.604246329633191304e-01 -3.338864831199456901e-02 2.286529883307805433e-01 2.637468198026955979e-01
1.875000000000000000e+02 1.369906090208865279e-01 -1.114026517246419212e-02 -2.953869438642598919e-02 1.593983181347674305e-01 -3.361857125187559664e-02 2.331924419672098403e-01 2.647906845614318994e-01
1.950000000000000000e+02 1.359387954471281967e-01 -1.024274955023179827e-02 -2.950856634003845916e-02 1.584740967235449272e-01 -3.387238878497798172e-02 2.374475525912357055e-01 2.659302223809544286e-01
2.025000000000000000e+02 1.348799577326744992e-01 -9.226087523066884080e-03 -2.939848498057884285e-02 1.571582338319807148e-01 -3.408843071534409241e-02 2.420688363508858021e-01 2.670535139577704942e-01
2.100000000000000000e+02 1.339625995165728001e-01 -8.524457391972665304e-03 -2.933498739572253100e-02 1.555689758124310929e-01 -3.431009949199592679e-02 2.465803939538792344e-01 2.680559846414415359e-01
2.175000000000000000e+02 1.332533158173261068e-01 -7.951583482907111783e-03 -2.927235703304221018e-02 1.542913549130036921e-01 -3.448903058006584643e-02 2.510162919388334024e-01 2.692804813345816006e-01
2.250000000000000000e+02 1.328551737035156832e-01 -7.280371912561548788e-03 -2.917751686661154004e-02 1.539645821842916540e-01 -3.469722847567513480e-02 2.550546806718440584e-01 2.709372182798256978e-01
2.325000000000000000e+02 1.331806618306919654e-01 -6.733716741086425567e-03 -2.911536637159371776e-02 1.536591563285951700e-01 -3.482590687103083449e-02 2.587576158864670628e-01 2.727987170228771130e-01
2.400000000000000000e+02 1.334042478853635638e-01 -6.111128701650773466e-03 -2.903479050551664026e-02 1.537280089144416606e-01 -3.501945351050186894e-02 2.621757356866517008e-01 2.746539962432285042e-01
2.475000000000000000e+02 1.338009838310591504e-01 -5.274779766341690032e-03 -2.899850545676501898e-02 1.537164876918161172e-01 -3.518412699222979445e-02 2.654916336276467725e-01 2.765045525752610200e-01
2.550000000000000000e+02 1.341869790077773461e-01 -4.638778554798697953e-03 -2.893301940591238089e-02 1.537678298546659439e-01 -3.535236145383791745e-02 2.686059360904570203e-01 2.782803724764501552e-01
2.625000000000000000e+02 1.343099073202818627e-01 -4.091467664075408919e-03 -2.894229733942164581e-02 1.543347742930601951e-01 -3.549383068232520033e-02 2.716403745832107197e-01 2.801425280982763888e-01
2.700000000000000000e+02 1.339828301328551408e-01 -3.784012718381872878e-03 -2.890839965787814214e-02 1.551684578167324691e-01 -3.567769604655918886e-02 2.745226772590191877e-01 2.818369826043033988e-01
2.775000000000000000e+02 1.337572430439150917e-01 -3.595271437110544952e-03 -2.889999042457935124e-02 1.563775796883140889e-01 -3.578171921049601301e-02 2.771702570714786873e-01 2.836525399018539062e-01
2.850000000000000000e+02 1.339476581825591039e-01 -3.596806867805810853e-03 -2.884930441968902581e-02 1.575682192444198271e-01 -3.594632216195679797e-02 2.793679786808063725e-01 2.854419280538926795e-01
2.925000000000000000e+02 1.339116886699792397e-01 -3.483665397473201426e-03 -2.885114824640335612e-02 1.586739597317200490e-01 -3.601608122882027363e-02 2.811806080574359989e-01 2.868831282295676299e-01
3.000000000000000000e+02 1.338644668098036006e-01 -3.245803264482165565e-03 -2.882630096466694963e-02 1.595015493614718727e-01 -3.608272687448888655e-02 2.825943516960764401e-01 2.879801839336759706e-01
3.075000000000000000e+02 1.339854056008693006e-01 -3.577582826804056801e-03 -2.885713961420799042e-02 1.607031224042529127e-01 -3.610257353908509492e-02 2.838677336057111589e-01 2.892781308054167000e-01
3.150000000000000000e+02 1.334389417888961760e-01 -3.659697363421845952e-03 -2.884946084979145633e-02 1.623442377927138414e-01 -3.616220346305107358e-02 2.848622405226606258e-01 2.903227100521353354e-01
3.225000000000000000e+02 1.331613889781604609e-01 -4.338957520390913578e-03 -2.881082546681968878e-02 1.636929214233942276e-01 -3.611876380234699951e-02 2.856534484754892911e-01 2.912538794385219898e-01
3.300000000000000000e+02 1.334182048172474211e-01 -5.012971024744961035e-03 -2.880649326205801317e-02 1.647308031654705629e-01 -3.612664532907740311e-02 2.862556305851170491e-01 2.922023192839174888e-01
3.375000000000000000e+02 1.330354471830302032e-01 -5.399476073923449235e-03 -2.880862237219582178e-02 1.649493153724358729e-01 -3.608401012147460785e-02 2.866437496033747423e-01 2.923142560794204092e-01
3.450000000000000000e+02 1.331481396162434161e-01 -5.857250890846525497e-03 -2.877399581957319416e-02 1.647723398070009837e-01 -3.606414765866827049e-02 2.868660284533950389e-01 2.923932539383197193e-01
