# z, uu, uv, uw, vv, vw, ww, tke
2.025000000000000000e+02 1.328864714555297033e-01 2.634307808485534229e-05 -2.356017941226352941e-02 1.137156839644460904e-01 -1.860213864857374402e-02 1.989744913167505735e-01 2.227883233683631836e-01
2.100000000000000000e+02 1.293776972925423374e-01 2.795946064303670570e-04 -2.321611440835295859e-02 1.119703678558815058e-01 -1.848669833331554116e-02 2.003357247679271591e-01 2.208418949581754942e-01
2.175000000000000000e+02 1.259237555859434587e-01 3.483591212191289354e-04 -2.283807202980233514e-02 1.098922545869991108e-01 -1.829907155522982054e-02 2.021614580745360046e-01 2.189887341237392870e-01
2.250000000000000000e+02 1.231006255617198286e-01 4.978894338285438925e-04 -2.247716145994538631e-02 1.086071798887566220e-01 -1.815727938509442002e-02 2.034123233410233544e-01 2.175600643957499025e-01
2.325000000000000000e+02 1.205164040559273675e-01 6.798626851376716844e-04 -2.206736129066571434e-02 1.073927514862872551e-01 -1.802421065365845607e-02 2.047702374208272558e-01 2.163396964815209600e-01
2.400000000000000000e+02 1.180577110985941286e-01 9.679798444431373739e-04 -2.173970607351683251e-02 1.059839325078927863e-01 -1.789020984476016873e-02 2.055562113094076271e-01 2.147989274579472641e-01
2.475000000000000000e+02 1.152676728030284786e-01 1.334294564025522442e-03 -2.135746222905170535e-02 1.046648071961781418e-01 -1.784741828375193892e-02 2.065936075903792302e-01 2.132630437947929392e-01
2.550000000000000000e+02 1.125616783603144572e-01 1.207671135950787091e-03 -2.096427588173753812e-02 1.036776198910472901e-01 -1.775686214415647321e-02 2.070582036940065707e-01 2.116487509726841520e-01
2.625000000000000000e+02 1.098060252327311692e-01 1.207699110636626825e-03 -2.058548003626395687e-02 1.027518968441650665e-01 -1.770125341709329406e-02 2.077085271697110269e-01 2.101332246233036383e-01
2.700000000000000000e+02 1.080780890774509784e-01 1.294723692362652464e-03 -2.011741975959733045e-02 1.020495562292457470e-01 -1.766026750777025672e-02 2.081517842010353059e-01 2.091397147538660017e-01
2.775000000000000000e+02 1.063192252130079202e-01 1.567787240294891363e-03 -1.972259075865674324e-02 1.017035113524262097e-01 -1.767989897413333247e-02 2.087333894970054282e-01 2.083780630312197790e-01
2.850000000000000000e+02 1.044284920511403675e-01 1.700441383780254773e-03 -1.927876428286130067e-02 1.016679901239306572e-01 -1.760885699390604339e-02 2.091638542374404663e-01 2.076301682062557385e-01
